"landUse",0,0.0205761316872428,0,0.0481927710843374,,,,,,,,
"russiaSanctions",,,,,,,,,0.0209863588667366,0,0.010515247108307,0
"russianSpies",,,,,,,,,,,0.0210304942166141,0.0166666666666667
"skTroops",,,,,0.0202020202020202,0.0075642965204236,0,0,,,,
"usBorderStates",0.0202020202020202,0,0.0328947368421053,0,,,,,,,,
"wallSupporters",0.0202020202020202,0.0411522633744856,0,0,,,,,,,,
"Cold War",,,,,,0.0151285930408472,,,,,,
"arms race",,,,,,,,,,,,0.0333333333333333
"britishExpulsions",,,,,,,,,0,0,0.0210304942166141,0
"civil liberties",,,,0.0481927710843374,,,,,,,,
"cyberattack",,,,,0,0.0151285930408472,0,0,,,,
"preventativeWarOpponents",,,,,0,0.0151285930408472,0,0,,,,
"reducedUsAsianInfluence",,,,,0,0,0.0223964165733483,0,,,,
"nkObjectives",,,,,0,0.0037821482602118,0.0111982082866741,0.0178997613365155,,,,
"consulate",,,,,,,,,,,0.010515247108307,0.0166666666666667
"purchasePrivateProperty",0,0.0205761316872428,0,0.0240963855421687,,,,,,,,
"tillersonVisitsSk",,,,,0.0101010101010101,0.0075642965204236,0,0,,,,
"skAllies",,,,,0,0.0075642965204236,0.0111982082866741,0.00596658711217184,,,,
